class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4759,MUSIC,106-3,01,Trombone,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Michael A Kris
4760,MUSIC,106-4,01,Tuba,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Michael A Kris
4761,MUSIC,107-1,01,Percussion,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,3,7,0,10,Graded,N,Julia Thompson
4830,MUSIC,114T,01,Artistic Practice Workshop,"A forum for collective discussion and reflection on students' ongoing performance experiences. Students will engage in an artistic practice of their choice while enrolled, and establish performance goals collaboratively with the instructor. Individual and group meetings are scheduled throughout the semester for discussion and sharing. Semester culminates in a class performance.",,0.25,TUT,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,18,1,17,0,18,Satisfactory/Unsatisfactory,N,Jonathan E Bagg
4628,MUSIC,115,01,Vocal Diction,"Introduction to the International Phonetic Alphabet (IPA) with a focus on diction for singing in English, Italian, French and German. Students will be required to sing in class.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,5,1,4,0,5,Graded,N,Clara Rottsolk
4788,MUSIC,140,01,Introduction to Jazz,Lecture version of Music 140D.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,49,6,43,0,49,Graded,Y,Andrew Brock Waggoner; Monthati Zenzile Masebe
4682,MUSIC,141,01,The Hollywood Musical: Singing and Dancing the American Dream,"Beyond its unapologetic praise of spectacularity and entertainment, what makes the Hollywood film musical a quintessential American genre? Since its origins, the Hollywood musical has been channelling various ideologies in its modes of performance and production; it has offered a space to address specific anxieties of the American society: modernity vs. nostalgia, representations of gender, ethnicity, class, and the low/high divide in arts. Emphasis will be given on its performative aspects, the relationship between choreography and song, the changing representations of the dancing body, musical styles, sexual objectification and the star persona.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,25,1,24,0,25,Graded,Y,Jacqueline Waeber
4800,MUSIC,145,01,Hip-Hop/Rap Music Appreciation,"This course explores the development of Hip-Hop and Rap music from an inner-city expression of music into a worldwide social and cultural movement. Rap, considered popular music at the beginning of the 21st century, has a huge influence on mainstream culture. Students will have a unique opportunity to develop and/or enhance their knowledge and comprehension of this popular and influential genre.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,25,26,0,0,25,Graded,Y,Francis Roberts; Erich Joseph Barganier
4791,MUSIC,161,01,Introduction to Music Theory,"This introductory course covers the fundamentals of music theory and music literacy through exploration of European classical repertoire, popular music idioms, written theory exercises, and the development of basic aural skills. Topics include clefs, key signatures, major and minor scales, time signatures, meter, intervals, triads, seventh chords, inversions, basic Roman numeral analysis, and form. Students also write short compositions that explore dynamics, phrasing, texture, dissonance treatment, harmonic function, formal function, and cadential syntax.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,18,14,4,0,18,Graded,N,Lacie Eades
4820,MUSIC,161-2,01,Introduction to Music Theory Through Music Software and Digital Audio Workspaces,"This introductory course covers the fundamentals of music theory and music literacy through music software and digital audio workspaces like Ableton Live, Logic, Garage Band, and ProTools. Topics include major and minor scales, modes, keys, time signatures, meter, intervals, triads, seventh chords, inversions, basic application of Roman numeral harmonic analysis, and form. Students create short electronic compositions that employ the theoretical concepts explored in the class. Other topics include exploration of popular and classical idioms and the development of basic aural skills.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,15,10,5,0,15,Graded,N,Lars Ralf Munzer
4803,MUSIC,162S,01,Introduction to Composition: Explorations in Musical Time and Space,"Exploration, in seminar/workshop format, of sound and music, expressed through projects involving instruments, voices, and intermedia. Consideration of the current field will provide concrete examples, ranging widely across 'kinds of music.' Investigations will touch on music theory and acoustics, orchestration, music technology and analysis. Primary emphasis on composing: creative discovery of expressive possibilities and compositional value of craft. Intended for students who may have written songs or composed, and who would like to continue their explorations.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,18,6,12,0,18,Graded,N,Scott A Lindroth
4823,MUSIC,163L,01L,Listening Lab,"How do we perceive the world around us by listening to sound and music? What can we learn about the world and each other when we tune our ears to particular types of sound, or particular musical traditions? This course offers students an immersive listening environment in which they will be exposed to music from around the world. Students will practice close listening, critical thinking, and making musical associations across musical genres to connect how music and sound interact with concepts such as race, gender, sexuality, politics, religion, history, and place. Students will practice writing and speaking, to understand how language can be used to convey sound and music. No prior technical musical knowledge or experience is required.",,1,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,18,20,0,0,18,Graded,N,Allan Friedman; Faye Ma; Hakeem Watson
4626,MUSIC,190FS,01,Focus Seminar,Topics vary each semester. Open only to students in the Focus Program.,KNOWING THROUGH MUSIC/ART.,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,18,13,5,0,18,Graded,Y,Andrew Brock Waggoner
4627,MUSIC,190FS,02,Focus Seminar,Topics vary each semester. Open only to students in the Focus Program.,VOCAL MUSIC STORY & CONNECTION,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,18,14,4,0,18,Graded,N,Elizabeth Linnartz
4831,MUSIC,191FS,01,"Music, Meanings, and the Brain","The search for meanings in musical works occupies a central theme in music studies. The composer's intentions, social and political circumstances, and the score itself are all part of the broader search for meaning and level of impact of a given work for individuals and cultures at large. Drawing from the latest research in neuroscience, musicology, linguistics and semiotics, this course seeks to understand how musical meanings are constructed, as well as how interpretations of artistic works are negotiated and made by naive listeners and scholars.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,18,18,0,0,18,Graded,Y,Edna Andrews; Yana Alexandrovna Lowry
