class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
6703,MATH,242,01,Discrete Mathematics and Proofs,"This course takes a theoretical approach to probability, directed graphs, and Markov chains. Students will engage with proofs (both understanding proofs and constructing their own proofs) to investigate topics including discrete distributions, conditional probability, graphs, directed graphs, and Markov chains. Students will apply Markov models to novel contexts. Not open to students who have taken Computer Science 230.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,70,69,1,0,70,Graded,Y,Aaron Slipper; Victoria S Akin
6668,MATH,260,01,Python Programming in Mathematics,"Introductory programming course in Python providing a foundational background for programming in a mathematical setting. Students will learn the basics of object orientated programming: memory storage and variable scoping, recursion, objects and classes, and basic data structures. A variety of numerical methods will be introduced, with a focus on their practical implementation, through a series of practice modules covering subjects that may include: linear algebra, machine learning, operations research, and genetics. Recommended prerequisite: linear algebra (Mathematics 216, 218, or 221). No programming background is required. Not open to students who have taken Computer Science 201.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,18,16,2,0,18,Graded,N,Suzanne Crifo
6635,MATH,290,01,Special Topics in Mathematics,Topics vary by semester.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,13,2,0,15,Graded,N,Lillian B Pierce
6620,MATH,340,01,Advanced Introduction to Probability,"Advanced introduction to basic, non-measure theoretic probability covering topics in more depth and with more rigor than MATH 230. Topics include random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions, generating functions, Bayes' formula, and Markov chains. Rigorous arguments are presented for the law of large numbers, central limit theorem, and Poisson limit theorems. Prerequisite: Mathematics 202, 212, 219, or 222. Not open to those who have taken Mathematics 230 or Statistics 230.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,30,26,4,0,30,Graded,Y,Zachary William Bezemek
5959,MATH,343,01,Theory and Methods of Statistical Learning and Inference,"Estimators and properties (efficiency, consistency, sufficiency); loss functions. Fisher information, asymptotic properties, and distributions of estimators. Exponential families. Point and interval estimation, delta method. Neyman-Pearson lemma; likelihood ratio tests; multiple testing; design and the analysis of variance (ANOVA). High-dimensional data; statistical regularization and sparsity; penalty and prior formulations; model selection. Resampling methods; principal component analysis, mixture models. Prerequisite: (Statistical Science 240L, 230, 230S, or 231) and (Mathematics 202, 212, 219, or 222). Not open to students with credit for STA 250.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,75,75,0,0,60,Graded,Y,Galen Reeves
6604,MATH,353,01,Ordinary and Partial Differential Equations,"First and second order ordinary differential equations with applications, Laplace transforms, series solutions and qualitative behavior, Fourier series, partial differential equations, boundary value problems, Sturm-Liouville theory. Intended primarily for engineering and science students. Prerequisite: (Mathematics 202, 202D, 212, 219, or 222) and (Mathematics 216, 218-1, 218-2, or 221). Not open to students who have taken Mathematics 356.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,31,24,7,0,35,Graded,N,Stephanos Venakides
6605,MATH,353,02,Ordinary and Partial Differential Equations,"First and second order ordinary differential equations with applications, Laplace transforms, series solutions and qualitative behavior, Fourier series, partial differential equations, boundary value problems, Sturm-Liouville theory. Intended primarily for engineering and science students. Prerequisite: (Mathematics 202, 202D, 212, 219, or 222) and (Mathematics 216, 218-1, 218-2, or 221). Not open to students who have taken Mathematics 356.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,31,29,2,0,35,Graded,N,Jacob Madrid
6606,MATH,353,03,Ordinary and Partial Differential Equations,"First and second order ordinary differential equations with applications, Laplace transforms, series solutions and qualitative behavior, Fourier series, partial differential equations, boundary value problems, Sturm-Liouville theory. Intended primarily for engineering and science students. Prerequisite: (Mathematics 202, 202D, 212, 219, or 222) and (Mathematics 216, 218-1, 218-2, or 221). Not open to students who have taken Mathematics 356.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,33,32,1,0,35,Graded,N,Dorothy Elizabeth Buck
6607,MATH,353,04,Ordinary and Partial Differential Equations,"First and second order ordinary differential equations with applications, Laplace transforms, series solutions and qualitative behavior, Fourier series, partial differential equations, boundary value problems, Sturm-Liouville theory. Intended primarily for engineering and science students. Prerequisite: (Mathematics 202, 202D, 212, 219, or 222) and (Mathematics 216, 218-1, 218-2, or 221). Not open to students who have taken Mathematics 356.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,33,32,1,0,35,Graded,N,Dorothy Elizabeth Buck
6608,MATH,353,05,Ordinary and Partial Differential Equations,"First and second order ordinary differential equations with applications, Laplace transforms, series solutions and qualitative behavior, Fourier series, partial differential equations, boundary value problems, Sturm-Liouville theory. Intended primarily for engineering and science students. Prerequisite: (Mathematics 202, 202D, 212, 219, or 222) and (Mathematics 216, 218-1, 218-2, or 221). Not open to students who have taken Mathematics 356.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,31,33,0,0,35,Graded,N,Quanjun Lang
6572,MATH,356,01,Elementary Differential Equations,"First and second order differential equations with applications; linear systems of differential equations; Fourier series and applications to partial differential equations. Additional topics may include stability, nonlinear systems, bifurcations, or numerical methods. Not open to students who have had Mathematics 216 or Mathematics 353. Recommended prerequisite: Mathematics 218 or 221 and one of 202, 212, or 222.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,28,25,3,0,30,Graded,N,Min Jun Jo
6587,MATH,361S,01,Mathematical Numerical Analysis,"Development of numerical techniques for accurate, efficient solution of problems in science, engineering, and mathematics through the use of computers. Linear systems, nonlinear equations, optimization, numerical integration, differential equations, simulation of dynamical systems, error analysis. Research project and paper required. Not open to students who have had Computer Science 220 or 520. Prerequisites: Mathematics 212 and 221 and basic knowledge of a programming language (at the level of Computer Science 101), or consent of instructor.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,4,11,0,15,Graded,N,Jing An
4918,MATH,363,01,Introduction to Quantum Information Science,"This course introduces the basic concepts of Quantum Information Science (QIS). First, we begin by introducing the principles of quantum theory from an QIS perspective. Specifically, we discuss the notion of qubits (quantum bits) and explain concepts such as states, measurements, and time evolution in terms of these systems. As we explore the fundamental concepts of quantum theory, we also examine their implications in QIS. Additionally, we cover various topics in QIS, including Quantum Cryptography, Quantum Communications, Quantum Algorithms, and Quantum Error Correction.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,20,17,3,0,20,Graded,Y,Iman Marvian Mashhad
